Температура окружающей среды,Влажность окружающей среды,Температура раствора,Значение АЦП внешнего фотодиода,Значение АЦП внутреннего фотодиода,Интегральная сумма внешнего фотодиода,Интегральная сумма внутреннего фотодиода,Температура лазера,Температура фотодиода,Фурье образ внутреннего фотодиода,Фурье образ внешнего фотодиода,Время с начала эксперимента,Концентрация глюкозы
21.100000000000005,19.000000000000004,21.8,57498.85602576239,39767.567982862485,286933247.3333333,199783473.0000001,23.685201776089883,23.855903313457063,24292771.66862409,1623736.0881242142,360.5031020418213,10.3
21.100000000000005,19.000000000000004,21.800000000000004,57522.07261618507,39753.70768951033,286933247.3333334,199783473.0000001,23.70543448475628,23.8486664456608,24545466.722188786,1469571.983669737,360.7027685976948,10.3
21.1,19.0,21.8,57524.64301488041,39726.510495349154,286933247.3333334,199783473.0000001,23.72519808170604,23.84099904249317,20249339.83080574,1612286.165739402,360.9024351535684,10.3
21.100000000000005,19.000000000000004,21.800000000000004,57534.26792773571,39705.507352067536,286933247.3333334,199783473.0000001,23.74396122339546,23.833278471531635,11074655.431488208,297614.3649448737,361.1021017094419,10.3
21.1,19.000000000000004,21.800000000000004,57557.0080829183,39698.72172725145,286933247.3333334,199783473.0000001,23.76113253092629,23.825962906596832,3686651.574989262,117096.866525515,361.3017682653154,10.3
21.1,19.000000000000004,21.800000000000004,57544.87091804887,39682.44568515037,286933247.3333334,199783473.00000003,23.776059322100146,23.81959669034605,531.5312442805957,388.189306258829,361.50143482118887,10.3
21.1,19.0,21.800000000000004,57556.25392981934,39665.34731177221,286933247.33333343,199783473.0000001,23.78802634347272,23.814815696866685,4943828.35656498,267467.6618024528,361.7011013770624,10.3
21.100000000000005,19.000000000000004,21.800000000000008,57566.05006221726,39647.39495417672,286933247.33333343,199783473.0000001,23.796254502408143,23.81235269426976,20137011.640162133,1099123.30004193,361.9007679329361,10.300000000000002
21.1,19.000000000000004,21.800000000000004,57561.29767650008,39629.66212065425,286933247.3333334,199783473.0000001,23.799899599133248,23.813042707283344,64263112.19929887,3963875.3896157206,362.1004344888095,10.3
21.100000000000005,19.000000000000007,21.800000000000004,57579.85670076181,39604.71758748187,286933247.33333343,199783473.0000001,23.798051058791906,23.81782837984615,104719693.21296072,4931033.848321746,362.30010104468295,10.3
21.100000000000005,19.000000000000004,21.8,57593.06623377671,39596.45235442507,286933247.3333334,199783473.0000001,23.78973066349931,23.827765337700853,163740013.78375036,7698469.20306412,362.4997676005565,10.3
21.100000000000005,19.000000000000004,21.800000000000004,57598.67035524151,39582.1086743917,286933247.3333334,199783473.0000001,23.773891284396257,23.84402755098772,201151020.2826287,8211275.230947761,362.69943415643,10.3
21.100000000000005,19.000000000000004,21.800000000000004,57603.38068500521,39568.39373740159,286933247.3333334,199783473.0000001,23.74941561370348,23.867912696838022,194391868.43690395,8725737.250581825,362.8991007123035,10.3
21.100000000000005,19.000000000000007,21.800000000000004,57600.14514476166,39545.04356796086,286933247.33333343,199783473.0000001,23.715114896775948,23.90084752196753,378183444.24202,15579080.2254081,363.098767268177,10.300000000000002
21.1,19.000000000000004,21.800000000000004,57626.74929443582,39540.47628082767,286933247.3333333,199783473.00000003,23.66972766415713,23.94439320526998,456999843.0215924,6071793.438407408,363.29843382405056,10.3
21.13824307806116,19.0,21.800000000000004,57694.84241200148,38048.21465418199,286929252.58887595,199806327.8283109,23.413263481377932,23.96633188531025,1.8686253434260176e+16,3.852395348932067e+16,363.53633581089895,10.3
21.200000000000003,19.000000000000004,21.8,57120.71978495371,40519.870693278855,286922801.6666666,199843235.00000003,23.105747238669917,23.91862781631791,456076352.4366068,12992105.87968246,363.7977469397968,10.3
21.200000000000003,19.000000000000004,21.800000000000008,57100.35389121456,40428.083283602165,286922801.6666667,199843235.00000003,23.12272215749356,23.92518583427409,327530668.42638177,12993016.781954097,363.9974134956703,10.3
21.200000000000003,19.0,21.800000000000004,57104.14948218005,40384.69437452276,286922801.6666666,199843235.0,23.14212379634808,23.93146836995003,310110685.0976515,8353580.0694896495,364.19708005154376,10.3
21.200000000000006,19.000000000000004,21.800000000000008,57136.09378071215,40379.25796999918,286922801.6666667,199843235.00000003,23.163124471364597,23.937475423345727,222835312.00860083,6366027.835359562,364.39674660741736,10.300000000000002
21.200000000000003,19.000000000000007,21.800000000000004,57130.492726821445,40363.80133043719,286922801.6666667,199843235.0000001,23.18500599600254,23.94320699446118,169347556.63519028,7275896.511738739,364.59641316329095,10.300000000000002
21.200000000000003,19.000000000000004,21.8,57153.89292727709,40330.63250080088,286922801.6666666,199843235.0,23.2071539158592,23.94866308329638,119329582.55017269,10960971.782902066,364.7960797191644,10.3
21.200000000000003,19.0,21.8,57154.24318093396,40326.29698662327,286922801.6666666,199843235.00000003,23.22905174347902,23.95384368985135,52357141.7535364,3696533.5263594994,364.9957462750378,10.3
21.200000000000003,19.000000000000004,21.800000000000004,57170.804980565765,40285.009951928965,286922801.6666666,199843235.0000001,23.250275193163045,23.95874881412608,19788130.905764185,1044611.3328206728,365.1954128309113,10.3
21.200000000000003,19.000000000000004,21.800000000000004,57187.93063249903,40259.11828791116,286922801.6666666,199843235.00000003,23.2704864157783,23.963378456120555,4773936.411676222,464988.0607305772,365.39507938678497,10.3
21.200000000000006,19.000000000000004,21.80000000000001,57204.74903604568,40249.43840409324,286922801.6666667,199843235.0000001,23.28942823356721,23.96773261583479,3475.692278530919,58.753887140173305,365.5947459426585,10.300000000000002
21.200000000000003,19.000000000000004,21.800000000000008,57212.527933525846,40209.06895161225,286922801.6666667,199843235.0000001,23.306918374957,23.971811293268782,4390767.976965748,314984.7270840712,365.794412498532,10.3
21.200000000000003,19.000000000000007,21.800000000000004,57236.954884323706,40216.565350746685,286922801.6666667,199843235.0000001,23.32284370936905,23.975614488422533,9935839.706154283,850576.2897759967,365.9940790544054,10.300000000000002
21.200000000000003,19.000000000000004,21.800000000000008,57235.72673625805,40187.00636223712,286922801.6666666,199843235.00000003,23.33715448202842,23.97914220129605,19660184.361507867,1781036.4965453164,366.1937456102789,10.3
21.200000000000003,19.000000000000004,21.800000000000004,57263.02131639277,40150.96312949314,286922801.6666666,199843235.00000003,23.349858548773103,23.98239443188931,24010929.39810892,1499768.5372035643,366.3934121661525,10.3
